F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
26057,21936073,Manhattan,40.73253,-74.00859,Entire home/apt,250,196,4,13,0.59,0
5658,4427442,Manhattan,40.85083,-73.94093,Entire home/apt,290,196,4,23,0.38,296
27300,22636548,Manhattan,40.86958,-73.9172,Entire home/apt,225,197,4,15,0.79,353
7122,5729118,Manhattan,40.77556,-73.98416,Entire home/apt,244,203,4,47,0.83,166
30879,26550322,Manhattan,40.85515,-73.93297,Entire home/apt,250,206,4,32,2.09,225
15972,13531199,Manhattan,40.78853,-73.9751,Entire home/apt,150,207,4,5,0.19,0
25891,21852211,Manhattan,40.73642,-73.9992,Entire home/apt,345,209,4,78,3.21,157
3214,2088918,Manhattan,40.73043,-74.00343,Entire home/apt,180,210,4,7,0.1,84
9735,7945940,Manhattan,40.73849,-74.00589,Entire home/apt,225,212,4,182,3.52,0
15379,13169559,Manhattan,40.76511,-73.99432,Entire home/apt,119,212,4,154,3.59,41
24155,20763209,Manhattan,40.71515,-73.99863,Entire home/apt,145,212,4,22,0.86,148
27340,22683699,Manhattan,40.82779,-73.94716,Entire home/apt,95,213,4,47,2.16,75
18133,15478143,Manhattan,40.72625,-74.00346,Entire home/apt,165,215,4,41,1.08,116
15362,13163474,Manhattan,40.79296,-73.97456,Entire home/apt,100,221,4,3,0.11,66
35455,30477526,Manhattan,40.80242,-73.95372,Entire home/apt,275,227,4,12,1.06,0
7473,6138423,Manhattan,40.79233,-73.9643,Entire home/apt,950,227,4,7,0.14,195
1560,756312,Manhattan,40.75589,-73.99507,Entire home/apt,400,231,4,45,0.52,84
27269,22609027,Manhattan,40.77327,-73.97953,Entire home/apt,175,233,4,26,1.23,43
7596,6260442,Manhattan,40.77894,-73.98099,Entire home/apt,322,234,4,98,1.76,153
31151,26832236,Manhattan,40.77096,-73.95672,Entire home/apt,140,243,4,3,0.19,8
29824,25311295,Manhattan,40.77988,-73.95482,Entire home/apt,399,247,4,78,4.19,0
16878,14109544,Manhattan,40.80719,-73.95303,Entire home/apt,49,250,4,159,3.94,76
27924,23304600,Manhattan,40.7623,-73.99096,Entire home/apt,172,258,4,37,1.8,0
8262,6767911,Manhattan,40.79745,-73.96936,Entire home/apt,130,263,4,16,0.29,14
4588,3531190,Manhattan,40.72007,-73.99078,Entire home/apt,273,266,4,103,1.57,62
5923,4621213,Manhattan,40.78604,-73.97363,Entire home/apt,260,267,4,61,1.02,54
1977,975229,Manhattan,40.73055,-73.98875,Entire home/apt,159,268,4,73,0.9,0
18557,15928835,Manhattan,40.80703,-73.95354,Entire home/apt,130,269,4,39,1.07,91
24881,21274330,Manhattan,40.76709,-73.96422,Entire home/apt,840,274,4,2,0.17,0
23800,20522971,Manhattan,40.814,-73.94606,Entire home/apt,219,277,4,6,0.22,0
26293,22032243,Manhattan,40.75292,-73.96386,Entire home/apt,195,281,4,18,0.75,104
4549,3492910,Manhattan,40.8081,-73.95647,Entire home/apt,119,282,4,110,1.7,154
7272,5897622,Manhattan,40.80796,-73.95623,Entire home/apt,115,283,4,88,2.45,158
3283,2127713,Manhattan,40.81143,-73.94248,Entire home/apt,98,284,4,40,0.59,289
2668,1656585,Manhattan,40.72866,-74.00095,Entire home/apt,219,289,4,29,0.38,0
16040,13564490,Manhattan,40.86076,-73.92781,Entire home/apt,100,292,4,51,1.22,71
3332,2159898,Manhattan,40.72671,-73.98437,Entire home/apt,190,296,4,234,3.36,77
22322,19380186,Manhattan,40.72489,-73.98956,Entire home/apt,250,299,4,17,0.59,54
32628,28250999,Manhattan,40.81773,-73.94357,Entire home/apt,75,300,4,20,1.42,76
29348,24804386,Manhattan,40.78277,-73.97604,Entire home/apt,150,301,4,12,0.94,0
10671,8838957,Manhattan,40.72549,-74.00523,Entire home/apt,165,301,4,32,0.66,59
30349,25979705,Manhattan,40.72786,-74.005,Entire home/apt,175,301,4,26,1.74,63
2205,1156440,Manhattan,40.72845,-73.98598,Entire home/apt,200,302,4,36,1.48,64
4899,3793874,Manhattan,40.73223,-74.00355,Entire home/apt,200,303,4,18,0.28,61
33781,29388083,Manhattan,40.7599,-73.96685,Entire home/apt,249,305,4,18,1.44,89
9272,7618832,Manhattan,40.72118,-73.99575,Entire home/apt,300,307,4,4,0.08,78
18325,15699803,Manhattan,40.81102,-73.94712,Entire home/apt,133,309,4,31,0.84,1
33856,29463258,Manhattan,40.76964,-73.98615,Entire home/apt,250,310,4,1,0.34,8
11410,9434464,Manhattan,40.81051,-73.94723,Entire home/apt,130,312,4,106,2.22,63
31162,26839759,Manhattan,40.73746,-74.00456,Entire home/apt,350,315,4,3,0.18,8
16675,13957427,Manhattan,40.72268,-73.98215,Entire home/apt,175,319,4,3,0.1,49
20281,17497776,Manhattan,40.8269,-73.93634,Entire home/apt,100,319,4,79,2.37,137
11100,9195901,Manhattan,40.73308,-74.00353,Entire home/apt,250,321,4,3,0.07,17
10448,8621133,Manhattan,40.72135,-73.98915,Entire home/apt,207,324,4,106,2.42,144
18550,15927071,Manhattan,40.74318,-74.00137,Entire home/apt,180,326,4,49,1.36,0
34147,29701773,Manhattan,40.76072,-73.98993,Entire home/apt,150,328,4,4,0.34,2
11496,9485047,Manhattan,40.76472,-73.98813,Entire home/apt,219,328,4,146,3.05,348
10184,8373265,Manhattan,40.80582,-73.95355,Entire home/apt,150,332,4,12,0.65,11
34515,29960469,Manhattan,40.82687,-73.94364,Entire home/apt,90,335,4,4,0.35,5
9102,7480520,Manhattan,40.73925,-74,Entire home/apt,215,335,4,96,1.86,7
34744,30103053,Manhattan,40.72418,-73.99978,Entire home/apt,500,336,4,4,0.35,8
30264,25887161,Manhattan,40.7942,-73.94532,Entire home/apt,135,337,4,5,0.32,93
35468,30496077,Manhattan,40.78549,-73.97535,Entire home/apt,200,340,4,1,0.09,9
15093,13000571,Manhattan,40.73418,-73.99338,Entire home/apt,315,340,4,6,0.17,11
25010,21354840,Manhattan,40.73305,-73.98574,Entire home/apt,145,342,4,12,0.5,0
23613,20330435,Manhattan,40.75206,-73.99346,Entire home/apt,220,342,4,15,0.93,0
20713,17962656,Manhattan,40.73589,-74.00304,Entire home/apt,139,343,4,31,0.95,13
21148,18415505,Manhattan,40.81253,-73.93952,Entire home/apt,99,344,4,36,1.14,6
16819,14066228,Manhattan,40.79474,-73.9383,Entire home/apt,110,345,4,29,0.71,0
34768,30122033,Manhattan,40.77355,-73.99084,Entire home/apt,375,348,4,1,0.09,0
20602,17835503,Manhattan,40.81213,-73.9395,Entire home/apt,70,348,4,9,0.36,0
14187,12064283,Manhattan,40.72399,-73.99109,Entire home/apt,999,349,4,24,0.57,0
29657,25127644,Manhattan,40.71865,-73.98982,Entire home/apt,159,349,4,22,1.19,36
14390,12267734,Manhattan,40.72838,-73.98539,Entire home/apt,115,349,4,54,1.23,39
31947,27593034,Manhattan,40.73578,-73.99682,Entire home/apt,300,351,4,5,0.32,0
6592,5067348,Manhattan,40.75977,-73.98981,Entire home/apt,250,351,4,32,0.57,159
5184,4041189,Manhattan,40.83469,-73.93961,Entire home/apt,80,352,4,3,0.05,0
26497,22147414,Manhattan,40.8335,-73.9468,Entire home/apt,215,353,4,2,0.09,0
30538,26166987,Manhattan,40.72362,-74.0053,Entire home/apt,425,354,4,5,0.33,0
1810,849567,Manhattan,40.86585,-73.92693,Entire home/apt,80,354,4,16,0.19,0
2457,1403870,Manhattan,40.72587,-74.00186,Entire home/apt,200,355,4,79,1.03,4
24604,21103362,Manhattan,40.73223,-74.00489,Entire home/apt,150,355,4,2,0.08,63
33324,28964081,Manhattan,40.74377,-73.99905,Entire home/apt,137,356,4,1,0.09,0
6199,4777269,Manhattan,40.77871,-73.97733,Entire home/apt,250,356,4,23,0.44,0
30044,25554120,Manhattan,40.77637,-73.95151,Entire home/apt,149,356,4,30,1.72,0
5004,3870294,Manhattan,40.72471,-73.98673,Entire home/apt,250,356,4,32,0.51,0
17414,14711796,Manhattan,40.70483,-74.01545,Entire home/apt,180,356,4,17,0.56,7
8645,7065307,Manhattan,40.726,-74.00204,Entire home/apt,150,357,4,12,0.27,0
7925,6516344,Manhattan,40.81698,-73.95259,Entire home/apt,115,357,4,71,1.3,0
17302,14551896,Manhattan,40.80933,-73.945,Entire home/apt,174,357,4,9,0.34,28
10220,8407963,Manhattan,40.74268,-73.98401,Entire home/apt,185,358,4,15,0.3,0
28070,23469548,Manhattan,40.71655,-73.99042,Entire home/apt,130,358,4,17,0.83,0
20748,18007393,Manhattan,40.71794,-73.99955,Entire home/apt,195,358,4,30,0.93,0
35370,30439600,Manhattan,40.76726,-73.9901,Entire home/apt,149,359,4,1,0.09,0
18603,15969097,Manhattan,40.76323,-73.95916,Entire home/apt,200,359,4,2,0.06,0
7237,5858505,Manhattan,40.77554,-73.95141,Entire home/apt,165,359,4,46,0.84,2
7286,5919646,Manhattan,40.76738,-73.98466,Entire home/apt,200,359,4,16,0.33,11
31016,26717696,Manhattan,40.76663,-73.96171,Entire home/apt,99,359,4,16,0.97,14
2640,1635088,Manhattan,40.78013,-73.95082,Entire home/apt,170,360,4,14,0.22,0
7668,6322362,Manhattan,40.74463,-73.98959,Entire home/apt,175,360,4,51,0.92,2
26618,22203719,Manhattan,40.73607,-74.00373,Entire home/apt,150,360,4,16,0.68,7
15874,13479511,Manhattan,40.76184,-73.9569,Entire home/apt,150,360,4,45,1.11,157
25883,21851100,Manhattan,40.77562,-73.98756,Entire home/apt,200,360,4,4,0.26,251
23303,20090389,Manhattan,40.79496,-73.94882,Entire home/apt,150,361,4,7,0.4,0
31979,27623260,Manhattan,40.78497,-73.95201,Entire home/apt,150,361,4,7,0.46,0
19010,16269256,Manhattan,40.85447,-73.92804,Entire home/apt,99,362,4,2,0.08,0
10259,8439145,Manhattan,40.75287,-73.97439,Entire home/apt,169,362,4,3,0.11,0
34028,29625962,Manhattan,40.72766,-73.97715,Entire home/apt,150,362,4,6,0.48,0
24709,21175822,Manhattan,40.77585,-73.95101,Entire home/apt,128,362,4,12,0.48,0
18298,15663285,Manhattan,40.7836,-73.97062,Entire home/apt,250,362,4,17,0.45,1
19785,16830241,Manhattan,40.72979,-73.98917,Entire home/apt,170,362,4,32,0.92,6
11364,9404707,Manhattan,40.73047,-73.98576,Entire home/apt,190,363,4,10,0.21,0
25706,21766169,Manhattan,40.75697,-73.97909,Entire home/apt,255,363,4,5,0.21,2
12754,10166883,Manhattan,40.79805,-73.93943,Entire home/apt,180,363,4,25,0.52,4
30284,25909161,Manhattan,40.76917,-73.9516,Entire home/apt,150,363,4,19,1.28,18
21377,18626606,Manhattan,40.77229,-73.97944,Entire home/apt,200,364,4,10,0.35,0
18811,16148973,Manhattan,40.73121,-73.98693,Entire home/apt,220,364,4,53,1.75,0
1439,697499,Manhattan,40.77392,-73.97852,Entire home/apt,100,364,4,89,1.05,13
18175,15507375,Manhattan Beach,40.57821,-73.94122,Entire home/apt,55,102,4,107,2.87,242
34057,29635253,Maspeth,40.7221,-73.90223,Entire home/apt,100,37,4,34,2.6,82
17173,14398950,Maspeth,40.72145,-73.90802,Entire home/apt,77,144,4,107,2.7,226
13021,10491594,Middle Village,40.71632,-73.88297,Entire home/apt,115,11,4,6,0.13,346
13016,10489240,Middle Village,40.71852,-73.88373,Entire home/apt,125,16,4,107,2.28,342
23339,20136121,Midland Beach,40.57294,-74.09615,Entire home/apt,90,187,4,9,0.36,0
5509,4296126,Midtown,40.7555,-73.99369,Entire home/apt,219,3,4,30,0.48,298
9483,7760808,Midtown,40.76352,-73.9777,Entire home/apt,299,7,4,9,0.21,348
34910,30225291,Midtown,40.74779,-73.98859,Entire home/apt,135,35,4,20,1.79,0
15460,13218139,Midtown,40.76564,-73.98074,Entire home/apt,125,60,4,89,2.23,328
34905,30219534,Midtown,40.74741,-73.98732,Entire home/apt,227,87,4,25,2.16,345
29640,25105521,Midtown,40.74823,-73.97925,Entire home/apt,598,103,4,19,1.28,185
32140,27775893,Midtown,40.74752,-73.98679,Entire home/apt,140,108,4,47,3.05,1
19963,17106014,Midtown,40.76153,-73.98803,Entire home/apt,150,144,4,102,3,176
3912,2748064,Midtown,40.7645,-73.99314,Entire home/apt,200,149,4,41,0.6,267
28901,24289510,Midtown,40.75974,-73.98924,Entire home/apt,300,301,4,2,0.1,29
33137,28763093,Midtown,40.76226,-73.98537,Entire home/apt,175,310,4,8,0.59,1
30966,26662711,Midtown,40.7686,-73.98951,Entire home/apt,130,314,4,7,0.42,0
29805,25290749,Midtown,40.76235,-73.98759,Entire home/apt,175,318,4,12,0.65,16
28546,23902562,Midtown,40.76396,-73.99185,Entire home/apt,200,324,4,47,2.45,0
34643,30038038,Midtown,40.75551,-73.99236,Entire home/apt,300,329,4,12,0.96,6
26052,21935551,Midtown,40.76042,-73.99032,Entire home/apt,175,332,4,12,0.59,137
2901,1878642,Midtown,40.74855,-73.977,Entire home/apt,195,355,4,39,0.54,0
16030,13560118,Midtown,40.76712,-73.98789,Entire home/apt,200,360,4,10,0.27,3
11719,9614378,Midtown East,40.75246,-73.97171,Entire home/apt,150,21,4,82,1.73,331
7557,6226327,Midtown East,40.75531,-73.966,Entire home/apt,182,22,4,57,1.05,348
34936,30244166,Midtown East,40.75248,-73.97017,Entire home/apt,200,23,4,10,0.82,306
7031,5627944,Midtown East,40.7555,-73.96826,Entire home/apt,182,196,4,68,1.2,159
14657,12585015,Midtown East,40.755,-73.96671,Entire home/apt,218,211,4,82,1.9,263
33892,29504721,Midtown East,40.74485,-73.97072,Entire home/apt,625,232,4,39,2.88,335
14677,12604187,Midtown East,40.75369,-73.96632,Entire home/apt,218,242,4,94,2.16,239
34200,29754946,Midtown East,40.74633,-73.97586,Entire home/apt,200,356,4,24,1.84,41
17046,14254624,Midtown East,40.75095,-73.97115,Entire home/apt,110,357,4,41,1.04,18
31122,26805568,Midtown East,40.74952,-73.9713,Entire home/apt,157,364,4,12,0.7,98
5852,4567518,Morningside Heights,40.81473,-73.96039,Entire home/apt,160,346,4,14,0.5,10
18461,15825854,Murray Hill,40.74665,-73.98042,Entire home/apt,175,277,4,11,0.47,80
22176,19269676,Noho,40.72681,-73.99346,Entire home/apt,352,356,4,21,0.72,0
24463,20997574,Nolita,40.72169,-73.9965,Entire home/apt,325,344,4,11,0.42,9
25327,21561964,Ozone Park,40.68146,-73.84726,Entire home/apt,150,19,4,45,2.33,70
13701,11496210,Ozone Park,40.68084,-73.84765,Entire home/apt,87,30,4,101,2.23,71
26279,22028307,Park Slope,40.67149,-73.97957,Entire home/apt,300,0,4,4,0.35,350
1741,825193,Park Slope,40.67507,-73.97792,Entire home/apt,155,26,4,22,0.26,96
5763,4503472,Park Slope,40.66763,-73.98156,Entire home/apt,163,155,4,68,1.44,187
27146,22483110,Park Slope,40.66514,-73.99017,Entire home/apt,100,325,4,76,3.28,24
34228,29776313,Park Slope,40.66912,-73.97493,Entire home/apt,150,356,4,8,0.61,2
9825,8024051,Prospect Heights,40.67427,-73.96511,Entire home/apt,150,273,4,30,0.58,297
18567,15938836,Queens,40.72136,-73.81717,Entire home/apt,105,10,4,15,0.42,364
17672,14982260,Queens,40.76802,-73.91815,Entire home/apt,180,17,4,55,1.41,347
31307,26981567,Queens,40.72048,-73.81458,Entire home/apt,139,19,4,7,0.46,339
29699,25168638,Queens,40.76161,-73.89026,Entire home/apt,169,24,4,19,1.02,279
18885,16194651,Queens,40.68038,-73.77244,Entire home/apt,125,24,4,47,1.7,336
5730,4481427,Queens,40.69945,-73.90651,Entire home/apt,95,25,4,53,0.9,309
3531,2298373,Queens,40.72988,-73.85773,Entire home/apt,120,27,4,40,0.84,325
13680,11474664,Queens,40.68165,-73.84558,Entire home/apt,120,29,4,81,1.81,60
20091,17261922,Queens,40.74705,-73.90792,Entire home/apt,275,44,4,45,1.46,333
27745,23090887,Queens,40.74652,-73.90738,Entire home/apt,289,50,4,23,1.44,329
32519,28135901,Queens,40.7787,-73.9093,Entire home/apt,100,57,4,2,0.13,18
23747,20479960,Queens,40.71089,-73.85384,Entire home/apt,60,81,4,113,4.19,329
25279,21530562,Queens,40.75331,-73.93907,Entire home/apt,300,89,4,85,3.41,242
18570,15940328,Queens,40.77145,-73.93008,Entire home/apt,100,111,4,94,2.81,248
7551,6224336,Queens,40.74253,-73.9549,Entire home/apt,153,151,4,88,1.68,210
3962,2814076,Queens,40.7576,-73.92698,Entire home/apt,130,162,4,50,0.83,0
18130,15476065,Queens,40.666,-73.76173,Entire home/apt,100,208,4,35,0.95,164
8638,7054797,Queens,40.68485,-73.76063,Entire home/apt,150,227,4,8,0.19,154
27759,23104347,Queens,40.69017,-73.86683,Entire home/apt,90,246,4,79,3.55,147
27790,23129639,Queens,40.69113,-73.86778,Entire home/apt,106,280,4,75,3.69,117
18238,15581667,Queens,40.78143,-73.9201,Entire home/apt,115,285,4,30,0.8,82
25759,21794374,Queens,40.73914,-73.87116,Entire home/apt,115,286,4,56,2.3,75
26281,22028894,Queens,40.73867,-73.87144,Entire home/apt,95,294,4,58,2.43,75
19649,16704118,Queens,40.73734,-73.87215,Entire home/apt,110,296,4,62,1.93,74
26183,21982995,Queens,40.76017,-73.90945,Entire home/apt,150,319,4,29,1.18,0
11760,9645934,Queens,40.71322,-73.83493,Entire home/apt,100,347,4,15,0.37,13
11285,9351679,Queens,40.76483,-73.91522,Entire home/apt,99,358,4,4,0.08,0
31045,26747248,Red Hook,40.675,-74.01127,Entire home/apt,90,318,4,47,2.83,0
26277,22028109,Red Hook,40.67645,-74.01418,Entire home/apt,150,359,4,2,0.09,56
8072,6638042,Richmond Hill,40.70054,-73.83781,Entire home/apt,290,30,4,15,0.29,336
12300,9920363,Ridgewood,40.70422,-73.8984,Entire home/apt,375,4,4,7,0.16,365
21639,18858192,Ridgewood,40.70515,-73.8945,Entire home/apt,99,296,4,76,2.47,56
23053,19912065,Sheepshead Bay,40.59408,-73.94372,Entire home/apt,95,227,4,18,0.75,166
23538,20274278,Sheepshead Bay,40.60954,-73.95966,Entire home/apt,78,291,4,18,1.44,75
34778,30126658,Soho,40.72154,-73.99727,Entire home/apt,300,311,4,6,0.53,83
32882,28501387,Soho,40.72381,-74.00183,Entire home/apt,403,346,4,4,0.29,0
1515,738588,South Beach,40.59193,-74.06476,Entire home/apt,625,28,4,1,0.02,351
20798,18066733,St. George,40.64605,-74.07897,Entire home/apt,289,104,4,2,0.12,250
7685,6330321,St. George,40.64524,-74.08326,Entire home/apt,85,309,4,146,2.65,96
7273,5899598,St. George,40.64567,-74.08368,Entire home/apt,68,326,4,131,2.55,0
17215,14462592,Staten Island,40.63014,-74.17459,Entire home/apt,100,9,4,20,0.5,363
33827,29439494,Staten Island,40.60367,-74.0695,Entire home/apt,140,13,4,4,0.32,332
31409,27088022,Staten Island,40.59886,-74.13217,Entire home/apt,309,25,4,16,0.98,356
17315,14569577,Staten Island,40.51133,-74.23803,Entire home/apt,275,76,4,30,0.75,323
20915,18191892,Staten Island,40.57825,-74.08879,Entire home/apt,95,202,4,55,1.72,164
20797,18066269,Staten Island,40.64425,-74.08056,Entire home/apt,72,203,4,115,3.69,0
20193,17383677,Staten Island,40.64596,-74.08059,Entire home/apt,65,207,4,114,3.45,101
20536,17764355,Staten Island,40.63568,-74.07826,Entire home/apt,75,214,4,136,4.23,124
12565,10043942,Sunnyside,40.74444,-73.91467,Entire home/apt,165,28,4,81,1.69,343
12837,10253315,Sunnyside,40.7388,-73.92327,Entire home/apt,220,153,4,211,4.51,0
26906,22338292,Sunnyside,40.74632,-73.91299,Entire home/apt,80,360,4,4,0.21,4
34272,29804907,Sunset Park,40.65085,-74.0037,Entire home/apt,175,119,4,28,2.28,134
33160,28794872,Sunset Park,40.64907,-74.00579,Entire home/apt,150,243,4,30,2.14,121
7778,6395433,The Bronx,40.82809,-73.9159,Entire home/apt,65,173,4,126,2.44,149
31646,27343189,The Bronx,40.87015,-73.85582,Entire home/apt,75,205,4,52,3.2,155
14645,12564287,The Bronx,40.89118,-73.84987,Entire home/apt,99,270,4,73,1.69,134
27381,22706231,The Bronx,40.81961,-73.90019,Entire home/apt,40,300,4,50,2.18,357
31134,26810987,The Bronx,40.81518,-73.84758,Entire home/apt,62,313,4,48,2.92,61
33414,29051948,The Bronx,40.81102,-73.92778,Entire home/apt,81,355,4,7,0.54,0
34202,29756137,The Rockaways,40.5939,-73.77361,Entire home/apt,80,289,4,4,0.66,0
27306,22649404,Tompkinsville,40.63518,-74.07956,Entire home/apt,65,213,4,82,3.67,132
22736,19708955,Tribeca,40.72227,-74.00804,Entire home/apt,725,52,4,16,0.66,172
2893,1869533,Tribeca,40.71741,-74.00395,Entire home/apt,400,343,4,16,0.22,22
29573,25030446,Tribeca,40.71854,-74.00352,Entire home/apt,220,349,4,25,1.44,98
13426,11100490,Union Square,40.73562,-73.98756,Entire home/apt,500,51,4,62,1.38,270
35067,30327469,Union Square,40.73734,-73.99327,Entire home/apt,333,314,4,14,1.78,0
8696,7095783,Upper East Side,40.76533,-73.96163,Entire home/apt,270,13,4,50,0.94,329
3231,2096968,Upper East Side,40.76352,-73.95548,Entire home/apt,135,20,4,114,1.58,0
35005,30289333,Upper East Side,40.77262,-73.9501,Entire home/apt,220,54,4,2,0.17,0
6298,4824521,Upper East Side,40.77493,-73.95874,Entire home/apt,169,97,4,147,2.45,311
2925,1895196,Upper East Side,40.76981,-73.95812,Entire home/apt,99,163,4,263,3.57,183
22424,19454344,Upper East Side,40.76811,-73.95194,Entire home/apt,160,270,4,17,0.72,135
15207,13075169,Upper East Side,40.77331,-73.95459,Entire home/apt,400,292,4,7,0.41,226
16413,13778127,Upper East Side,40.7731,-73.95169,Entire home/apt,150,297,4,22,0.53,98
22518,19532448,Upper East Side,40.77059,-73.95522,Entire home/apt,200,299,4,7,0.24,0
4318,3241858,Upper East Side,40.7659,-73.96611,Entire home/apt,200,316,4,103,1.59,60
21795,18996206,Upper East Side,40.76269,-73.96053,Entire home/apt,465,358,4,1,0.04,0
25878,21850183,Upper East Side,40.77408,-73.95504,Entire home/apt,129,362,4,6,0.26,0
11507,9488878,Upper West Side,40.7996,-73.9621,Entire home/apt,299,21,4,132,2.72,265
10248,8427638,Upper West Side,40.80109,-73.97093,Entire home/apt,190,33,4,50,1,86
29670,25135772,Upper West Side,40.8004,-73.96867,Entire home/apt,225,136,4,37,2.08,337
18262,15618546,Upper West Side,40.79985,-73.96138,Entire home/apt,135,278,4,9,0.24,14
13656,11442506,Upper West Side,40.77661,-73.98228,Entire home/apt,250,290,4,3,0.07,0
2884,1861493,Upper West Side,40.78618,-73.97339,Entire home/apt,299,304,4,39,0.53,0
30810,26454916,Upper West Side,40.77189,-73.98868,Entire home/apt,380,305,4,17,1.02,55
1870,883517,Upper West Side,40.78615,-73.98137,Entire home/apt,339,340,4,29,0.36,29
7626,6283028,Upper West Side,40.7722,-73.98119,Entire home/apt,276,343,4,52,1.16,15
18074,15423552,Upper West Side,40.80209,-73.96196,Entire home/apt,175,353,4,16,0.49,10
