temperature,rainfall,humidity,yield_apples2
86.00,40.00,79.00,73.30
95.00,75.00,58.00,72.50
96.00,53.00,71.00,74.90
94.00,94.00,91.00,92.50
44.00,46.00,60.00,52.40
94.00,84.00,72.00,81.00
91.00,75.00,75.00,79.80
73.00,72.00,44.00,58.30
90.00,49.00,73.00,73.30
48.00,80.00,63.00,61.90
61.00,71.00,87.00,76.00
98.00,41.00,87.00,81.10
50.00,40.00,51.00,48.50
73.00,86.00,64.00,71.10
86.00,77.00,64.00,73.20
59.00,74.00,90.00,77.50
60.00,68.00,71.00,67.10
71.00,79.00,61.00,67.60
89.00,55.00,53.00,64.20
65.00,89.00,95.00,84.80
51.00,43.00,68.00,57.90
75.00,43.00,72.00,67.10
46.00,62.00,51.00,51.70
81.00,69.00,48.00,62.10
88.00,51.00,46.00,59.60
67.00,58.00,89.00,76.20
58.00,84.00,58.00,63.20
74.00,84.00,70.00,74.00
75.00,96.00,70.00,76.70
90.00,49.00,53.00,63.30
46.00,71.00,98.00,77.00
71.00,80.00,89.00,81.80
77.00,89.00,76.00,78.90
85.00,84.00,45.00,64.80
65.00,47.00,52.00,54.90
69.00,76.00,70.00,70.90
59.00,45.00,55.00,54.20
72.00,43.00,98.00,79.20
85.00,74.00,55.00,67.80
46.00,52.00,47.00,47.70
77.00,83.00,47.00,63.20
86.00,82.00,45.00,64.70
49.00,79.00,93.00,77.00
66.00,42.00,89.00,72.70
60.00,81.00,83.00,75.70
47.00,74.00,85.00,71.40
54.00,41.00,70.00,59.40
49.00,93.00,53.00,59.80
83.00,63.00,55.00,65.00
66.00,46.00,60.00,59.00
61.00,64.00,46.00,54.10
58.00,61.00,57.00,58.10
51.00,58.00,70.00,61.90
50.00,70.00,98.00,78.00
80.00,55.00,72.00,71.00
81.00,50.00,73.00,70.80
46.00,40.00,58.00,50.80
93.00,58.00,91.00,85.00
44.00,82.00,52.00,55.60
96.00,91.00,57.00,75.50
87.00,82.00,66.00,75.50
72.00,95.00,54.00,67.60
64.00,92.00,52.00,63.60
76.00,61.00,49.00,59.50
93.00,60.00,50.00,64.90
61.00,58.00,83.00,71.40
92.00,70.00,98.00,90.60
40.00,50.00,53.00,48.50
53.00,81.00,42.00,53.10
44.00,63.00,46.00,48.80
91.00,85.00,42.00,65.30
59.00,50.00,58.00,56.70
56.00,51.00,67.00,60.50
97.00,57.00,56.00,68.50
88.00,46.00,52.00,61.60
41.00,40.00,66.00,53.30
98.00,46.00,60.00,68.60
73.00,48.00,58.00,60.50
64.00,64.00,56.00,60.00
89.00,78.00,81.00,82.80
45.00,73.00,53.00,54.60
95.00,46.00,65.00,70.20
60.00,72.00,66.00,65.40
73.00,48.00,79.00,71.00
83.00,48.00,64.00,66.50
74.00,98.00,58.00,70.80
57.00,82.00,56.00,61.50
96.00,79.00,85.00,87.10
46.00,49.00,54.00,50.60
69.00,79.00,76.00,74.50
74.00,88.00,71.00,75.30
80.00,58.00,93.00,82.10
92.00,62.00,58.00,69.00
62.00,85.00,64.00,67.60
85.00,47.00,66.00,67.90
46.00,96.00,40.00,53.00
59.00,67.00,41.00,51.60
42.00,72.00,74.00,64.00
40.00,76.00,94.00,74.20
95.00,72.00,58.00,71.90
44.00,97.00,45.00,55.10
60.00,53.00,57.00,57.10
90.00,54.00,86.00,80.80
56.00,46.00,92.00,72.00
40.00,57.00,83.00,64.90
45.00,78.00,75.00,66.60
93.00,92.00,43.00,67.80
78.00,51.00,48.00,57.60
78.00,62.00,67.00,69.30
97.00,85.00,83.00,87.60
41.00,79.00,91.00,73.60
43.00,48.00,48.00,46.50
95.00,87.00,74.00,82.90
97.00,59.00,84.00,82.90
89.00,78.00,69.00,76.80
52.00,56.00,72.00,62.80
73.00,90.00,97.00,88.40
82.00,41.00,64.00,64.80
82.00,44.00,54.00,60.40
87.00,86.00,42.00,64.30
92.00,57.00,98.00,88.00
84.00,86.00,97.00,90.90
78.00,71.00,87.00,81.10
95.00,92.00,94.00,93.90
72.00,71.00,61.00,66.30
94.00,95.00,91.00,92.70
87.00,70.00,70.00,75.10
52.00,56.00,44.00,48.80
54.00,84.00,84.00,75.00
85.00,80.00,45.00,64.00
86.00,66.00,91.00,84.50
86.00,88.00,66.00,76.40
50.00,52.00,97.00,73.90
54.00,98.00,86.00,78.80
98.00,82.00,53.00,72.30
69.00,52.00,80.00,71.10
92.00,40.00,52.00,61.60
97.00,82.00,79.00,85.00
64.00,84.00,98.00,85.00
44.00,53.00,75.00,61.30
96.00,46.00,64.00,70.00
76.00,94.00,86.00,84.60
47.00,78.00,67.00,63.20
62.00,54.00,89.00,73.90
44.00,50.00,48.00,47.20
68.00,79.00,46.00,59.20
61.00,73.00,69.00,67.40
55.00,88.00,76.00,72.10
79.00,80.00,87.00,83.20
92.00,81.00,49.00,68.30
55.00,52.00,90.00,71.90
70.00,52.00,91.00,76.90
60.00,63.00,44.00,52.60
83.00,59.00,60.00,66.70
94.00,83.00,80.00,84.80
79.00,68.00,75.00,74.80
72.00,61.00,81.00,74.30
46.00,93.00,66.00,65.40
87.00,93.00,55.00,72.20
94.00,62.00,92.00,86.60
57.00,41.00,96.00,73.30
75.00,51.00,98.00,81.70
52.00,40.00,76.00,61.60
63.00,66.00,49.00,56.60
51.00,50.00,74.00,62.30
58.00,83.00,41.00,54.50
46.00,66.00,76.00,65.00
88.00,97.00,59.00,75.30
90.00,56.00,62.00,69.20
76.00,65.00,84.00,77.80
85.00,64.00,66.00,71.30
46.00,42.00,56.00,50.20
78.00,47.00,70.00,67.80
78.00,82.00,63.00,71.30
95.00,66.00,80.00,81.70
46.00,96.00,54.00,60.00
82.00,52.00,76.00,73.00
49.00,50.00,41.00,45.20
75.00,73.00,45.00,59.60
49.00,45.00,61.00,54.20
62.00,59.00,91.00,75.90
67.00,79.00,79.00,75.40
64.00,87.00,96.00,84.60
58.00,53.00,96.00,76.00
68.00,79.00,65.00,68.70
67.00,51.00,79.00,69.80
97.00,50.00,80.00,79.10
93.00,89.00,77.00,84.20
94.00,97.00,84.00,89.60
52.00,56.00,87.00,70.30
68.00,87.00,48.00,61.80
89.00,81.00,87.00,86.40
48.00,52.00,68.00,58.80
46.00,56.00,89.00,69.50
61.00,60.00,93.00,76.80
52.00,96.00,44.00,56.80
77.00,78.00,84.00,80.70
49.00,63.00,81.00,67.80
94.00,91.00,64.00,78.40
68.00,45.00,85.00,71.90
86.00,74.00,79.00,80.10
61.00,78.00,57.00,62.40
60.00,80.00,64.00,66.00
95.00,61.00,42.00,61.70
66.00,66.00,85.00,75.50
90.00,50.00,49.00,61.50
73.00,59.00,52.00,59.70
79.00,61.00,76.00,73.90
54.00,60.00,73.00,64.70
55.00,56.00,48.00,51.70
98.00,94.00,91.00,93.70
44.00,89.00,57.00,59.50
46.00,75.00,80.00,68.80
54.00,89.00,78.00,73.00
63.00,69.00,57.00,61.20
98.00,42.00,90.00,82.80
60.00,57.00,87.00,72.90
76.00,40.00,77.00,69.30
88.00,56.00,81.00,78.10
77.00,84.00,87.00,83.40
64.00,56.00,61.00,60.90
80.00,60.00,56.00,64.00
96.00,95.00,73.00,84.30
88.00,69.00,56.00,68.20
80.00,75.00,65.00,71.50
60.00,52.00,44.00,50.40
87.00,43.00,80.00,74.70
96.00,83.00,88.00,89.40
80.00,48.00,83.00,75.10
86.00,53.00,77.00,74.90
55.00,44.00,40.00,45.30
91.00,43.00,52.00,61.90
44.00,79.00,97.00,77.50
51.00,62.00,57.00,56.20
85.00,79.00,48.00,65.30
75.00,63.00,83.00,76.60
44.00,83.00,59.00,59.30
58.00,77.00,97.00,81.30
89.00,56.00,42.00,58.90
84.00,66.00,69.00,72.90
65.00,59.00,50.00,56.30
48.00,78.00,70.00,65.00
50.00,48.00,84.00,66.60
82.00,54.00,57.00,63.90
64.00,69.00,73.00,69.50
67.00,76.00,74.00,72.30
91.00,55.00,85.00,80.80
87.00,72.00,90.00,85.50
53.00,41.00,56.00,52.10
78.00,48.00,41.00,53.50
61.00,71.00,54.00,59.50
81.00,42.00,85.00,75.20
50.00,90.00,46.00,56.00
88.00,71.00,84.00,82.60
51.00,48.00,79.00,64.40
67.00,63.00,95.00,80.20
59.00,75.00,40.00,52.70
57.00,72.00,48.00,55.50
79.00,85.00,72.00,76.70
96.00,75.00,86.00,86.80
47.00,96.00,90.00,78.30
43.00,46.00,93.00,68.60
67.00,52.00,91.00,76.00
74.00,71.00,86.00,79.40
90.00,96.00,62.00,77.20
62.00,86.00,88.00,79.80
57.00,56.00,56.00,56.30
80.00,45.00,66.00,66.00
85.00,59.00,75.00,74.80
61.00,97.00,65.00,70.20
46.00,69.00,72.00,63.60
73.00,91.00,89.00,84.60
79.00,78.00,51.00,64.80
48.00,61.00,69.00,61.10
43.00,91.00,79.00,70.60
82.00,83.00,59.00,70.70
86.00,73.00,53.00,66.90
57.00,70.00,93.00,77.60
73.00,70.00,76.00,73.90
50.00,49.00,74.00,61.80
97.00,84.00,90.00,90.90
46.00,71.00,77.00,66.50
40.00,80.00,41.00,48.50
63.00,66.00,74.00,69.10
88.00,77.00,52.00,67.80
83.00,91.00,55.00,70.60
61.00,90.00,69.00,70.80
57.00,64.00,90.00,74.90
77.00,98.00,75.00,80.20
49.00,81.00,79.00,70.40
50.00,77.00,44.00,52.40
47.00,80.00,49.00,54.60
84.00,76.00,59.00,69.90
96.00,70.00,72.00,78.80
64.00,77.00,58.00,63.60
92.00,85.00,66.00,77.60
69.00,79.00,97.00,85.00
83.00,94.00,63.00,75.20
63.00,81.00,57.00,63.60
63.00,67.00,62.00,63.30
85.00,80.00,54.00,68.50
86.00,42.00,92.00,80.20
54.00,92.00,51.00,60.10
65.00,44.00,68.00,62.30
92.00,83.00,40.00,64.20
66.00,82.00,63.00,67.70
78.00,75.00,45.00,60.90
94.00,47.00,79.00,77.10
85.00,54.00,88.00,80.30
44.00,78.00,84.00,70.80
48.00,58.00,44.00,48.00
89.00,48.00,97.00,84.80
69.00,45.00,69.00,64.20
96.00,48.00,70.00,73.40
76.00,98.00,54.00,69.40
83.00,62.00,57.00,65.80
48.00,68.00,43.00,49.50
62.00,44.00,82.00,68.40
84.00,91.00,62.00,74.40
48.00,52.00,83.00,66.30
88.00,49.00,79.00,75.70
43.00,80.00,55.00,56.40
55.00,52.00,54.00,53.90
54.00,61.00,72.00,64.40
78.00,96.00,84.00,84.60
65.00,89.00,51.00,62.80
91.00,49.00,76.00,75.10
68.00,48.00,62.00,61.00
74.00,76.00,44.00,59.40
44.00,69.00,42.00,48.00
98.00,82.00,44.00,67.80
50.00,65.00,87.00,71.50
55.00,53.00,78.00,66.10
88.00,60.00,91.00,83.90
44.00,66.00,45.00,48.90
81.00,65.00,51.00,62.80
78.00,84.00,45.00,62.70
83.00,60.00,45.00,59.40
61.00,44.00,98.00,76.10
48.00,95.00,91.00,78.90
63.00,96.00,82.00,79.10
42.00,85.00,78.00,68.60
50.00,60.00,78.00,66.00
79.00,41.00,61.00,62.40
46.00,68.00,77.00,65.90
77.00,68.00,75.00,74.20
55.00,52.00,91.00,72.40
72.00,72.00,95.00,83.50
91.00,95.00,82.00,87.30
75.00,45.00,81.00,72.00
50.00,63.00,76.00,65.60
74.00,52.00,85.00,75.10
62.00,95.00,85.00,80.10
69.00,89.00,84.00,80.50
64.00,96.00,43.00,59.90
85.00,40.00,69.00,68.00
41.00,88.00,49.00,54.40
67.00,62.00,86.00,75.50
85.00,83.00,71.00,77.60
92.00,69.00,75.00,78.90
47.00,92.00,61.00,63.00
40.00,43.00,71.00,56.10
56.00,75.00,94.00,78.80
89.00,44.00,82.00,76.50
97.00,90.00,83.00,88.60
66.00,74.00,43.00,56.10
57.00,77.00,55.00,60.00
70.00,45.00,87.00,73.50
85.00,98.00,57.00,73.60
89.00,61.00,95.00,86.40
80.00,54.00,69.00,69.30
40.00,65.00,71.00,60.50
87.00,82.00,85.00,85.00
64.00,93.00,80.00,77.80
82.00,58.00,48.00,60.20
75.00,76.00,55.00,65.20
48.00,71.00,90.00,73.60
81.00,67.00,58.00,66.70
78.00,40.00,68.00,65.40
71.00,91.00,66.00,72.50
50.00,95.00,84.00,76.00
63.00,42.00,58.00,56.30
74.00,89.00,90.00,85.00
54.00,69.00,49.00,54.50
89.00,83.00,69.00,77.80
58.00,69.00,78.00,70.20
53.00,46.00,56.00,53.10
49.00,90.00,53.00,59.20
91.00,52.00,61.00,68.20
46.00,77.00,85.00,71.70
70.00,44.00,95.00,77.30
53.00,53.00,91.00,72.00
87.00,68.00,90.00,84.70
75.00,78.00,95.00,85.60
50.00,82.00,52.00,57.40
77.00,85.00,43.00,61.60
53.00,77.00,71.00,66.80
62.00,59.00,95.00,77.90
82.00,80.00,94.00,87.60
50.00,81.00,73.00,67.70
93.00,66.00,89.00,85.60
92.00,58.00,92.00,85.20
55.00,54.00,45.00,49.80
82.00,43.00,47.00,56.70
48.00,61.00,77.00,65.10
79.00,96.00,95.00,90.40
52.00,88.00,40.00,53.20
88.00,89.00,80.00,84.20
58.00,58.00,73.00,65.50
61.00,59.00,65.00,62.60
60.00,46.00,40.00,47.20
42.00,93.00,65.00,63.70
88.00,60.00,64.00,70.40
87.00,81.00,89.00,86.80
40.00,51.00,71.00,57.70
85.00,94.00,71.00,79.80
96.00,54.00,92.00,85.60
74.00,64.00,67.00,68.50
75.00,59.00,71.00,69.80
49.00,50.00,93.00,71.20
59.00,61.00,48.00,53.90
82.00,96.00,52.00,69.80
79.00,92.00,45.00,64.60
71.00,53.00,44.00,53.90
89.00,74.00,97.00,90.00
80.00,49.00,76.00,71.80
94.00,52.00,67.00,72.10
61.00,91.00,49.00,61.00
41.00,90.00,82.00,71.30
92.00,47.00,55.00,64.50
70.00,71.00,60.00,65.20
86.00,97.00,40.00,65.20
59.00,87.00,96.00,83.10
77.00,91.00,54.00,68.30
64.00,84.00,80.00,76.00
62.00,96.00,60.00,67.80
48.00,94.00,70.00,68.20
59.00,61.00,78.00,68.90
61.00,79.00,41.00,54.60
63.00,40.00,82.00,67.90
79.00,58.00,47.00,58.80
94.00,78.00,86.00,86.80
83.00,47.00,56.00,62.30
62.00,96.00,60.00,67.80
67.00,59.00,67.00,65.40
96.00,93.00,62.00,78.40
97.00,42.00,50.00,62.50
61.00,58.00,87.00,73.40
95.00,50.00,91.00,84.00
65.00,57.00,97.00,79.40
82.00,60.00,64.00,68.60
68.00,49.00,59.00,59.70
58.00,95.00,90.00,81.40
83.00,53.00,40.00,55.50
98.00,66.00,56.00,70.60
83.00,59.00,96.00,84.70
55.00,52.00,60.00,56.90
45.00,89.00,56.00,59.30
79.00,66.00,98.00,85.90
41.00,83.00,52.00,54.90
87.00,59.00,53.00,64.40
74.00,98.00,55.00,69.30
79.00,71.00,81.00,78.40
97.00,50.00,54.00,66.10
48.00,75.00,62.00,60.40
44.00,50.00,96.00,71.20
44.00,40.00,69.00,55.70
90.00,83.00,97.00,92.10
93.00,76.00,66.00,76.10
57.00,68.00,69.00,65.20
45.00,73.00,71.00,63.60
50.00,85.00,60.00,62.00
45.00,74.00,64.00,60.30
61.00,65.00,89.00,75.80
65.00,49.00,91.00,74.80
93.00,72.00,79.00,81.80
92.00,80.00,76.00,81.60
68.00,82.00,86.00,79.80
47.00,50.00,63.00,55.60
68.00,95.00,42.00,60.40
96.00,87.00,65.00,78.70
59.00,87.00,55.00,62.60
92.00,82.00,56.00,72.00
65.00,50.00,63.00,61.00
74.00,85.00,92.00,85.20
84.00,95.00,65.00,76.70
70.00,72.00,64.00,67.40
41.00,94.00,93.00,77.60
41.00,57.00,79.00,63.20
88.00,88.00,42.00,65.00
45.00,49.00,43.00,44.80
96.00,53.00,93.00,85.90
82.00,43.00,83.00,74.70
49.00,55.00,79.00,65.20
40.00,76.00,58.00,56.20
82.00,94.00,92.00,89.40
81.00,87.00,75.00,79.20
78.00,72.00,58.00,66.80
62.00,87.00,76.00,74.00
89.00,78.00,40.00,62.30
83.00,41.00,51.00,58.60
96.00,70.00,73.00,79.30
50.00,82.00,91.00,76.90
57.00,63.00,68.00,63.70
78.00,41.00,81.00,72.10
67.00,79.00,47.00,59.40
81.00,86.00,86.00,84.50
94.00,42.00,57.00,65.10
92.00,51.00,63.00,69.30
50.00,81.00,70.00,66.20
81.00,85.00,94.00,88.30
80.00,95.00,43.00,64.50
88.00,97.00,89.00,90.30
80.00,74.00,88.00,82.80
88.00,69.00,66.00,73.20
96.00,90.00,61.00,77.30
83.00,53.00,45.00,58.00
79.00,44.00,49.00,57.00
90.00,73.00,93.00,88.10
67.00,68.00,51.00,59.20
50.00,44.00,40.00,43.80
91.00,60.00,70.00,74.30
86.00,55.00,65.00,69.30
87.00,72.00,56.00,68.50
71.00,94.00,71.00,75.60
87.00,69.00,83.00,81.40
95.00,71.00,53.00,69.20
51.00,77.00,50.00,55.70
44.00,92.00,75.00,69.10
50.00,47.00,84.00,66.40
87.00,59.00,71.00,73.40
92.00,41.00,67.00,69.30
41.00,71.00,89.00,71.00
67.00,81.00,68.00,70.30
53.00,71.00,48.00,54.10
69.00,50.00,88.00,74.70
57.00,53.00,78.00,66.70
70.00,58.00,90.00,77.60
40.00,89.00,57.00,58.30
70.00,79.00,48.00,60.80
90.00,92.00,91.00,90.90
57.00,42.00,91.00,71.00
69.00,65.00,91.00,79.20
90.00,52.00,97.00,85.90
81.00,53.00,77.00,73.40
78.00,92.00,76.00,79.80
54.00,53.00,76.00,64.80
46.00,77.00,57.00,57.70
94.00,72.00,42.00,63.60
79.00,75.00,82.00,79.70
73.00,58.00,48.00,57.50
74.00,77.00,57.00,66.10
66.00,50.00,74.00,66.80
47.00,97.00,45.00,56.00
82.00,83.00,49.00,65.70
76.00,86.00,90.00,85.00
55.00,79.00,68.00,66.30
89.00,55.00,48.00,61.70
66.00,87.00,79.00,76.70
49.00,51.00,81.00,65.40
58.00,65.00,52.00,56.40
76.00,58.00,56.00,62.40
50.00,52.00,52.00,51.40
57.00,98.00,63.00,68.20
48.00,52.00,41.00,45.30
92.00,72.00,72.00,78.00
74.00,79.00,68.00,72.00
84.00,56.00,42.00,57.40
69.00,49.00,54.00,57.50
64.00,90.00,95.00,84.70
89.00,77.00,72.00,78.10
48.00,46.00,91.00,69.10
48.00,73.00,94.00,76.00
79.00,40.00,55.00,59.20
42.00,57.00,51.00,49.50
84.00,75.00,62.00,71.20
57.00,82.00,62.00,64.50
64.00,95.00,93.00,84.70
93.00,67.00,51.00,66.80
65.00,64.00,79.00,71.80
61.00,87.00,97.00,84.20
67.00,81.00,88.00,80.30
42.00,64.00,65.00,57.90
89.00,51.00,59.00,66.40
98.00,89.00,84.00,89.20
85.00,77.00,59.00,70.40
68.00,67.00,83.00,75.30
69.00,43.00,52.00,55.30
66.00,60.00,84.00,73.80
89.00,77.00,44.00,64.10
45.00,78.00,98.00,78.10
49.00,97.00,47.00,57.60
64.00,98.00,89.00,83.30
88.00,44.00,74.00,72.20
68.00,92.00,58.00,67.80
76.00,71.00,43.00,58.50
52.00,55.00,93.00,73.10
63.00,55.00,67.00,63.40
81.00,41.00,62.00,63.50
94.00,94.00,46.00,70.00
64.00,82.00,71.00,71.10
80.00,47.00,86.00,76.40
93.00,77.00,45.00,65.80
45.00,55.00,66.00,57.50
80.00,82.00,87.00,83.90
90.00,44.00,71.00,71.30
76.00,53.00,57.00,61.90
62.00,71.00,64.00,64.80
56.00,67.00,81.00,70.70
63.00,80.00,42.00,55.90
51.00,40.00,73.00,59.80
62.00,69.00,69.00,66.90
91.00,91.00,76.00,83.50
96.00,40.00,80.00,76.80
72.00,85.00,60.00,68.60
83.00,96.00,96.00,92.10
98.00,58.00,97.00,89.50
88.00,68.00,68.00,74.00
94.00,47.00,50.00,62.60
64.00,83.00,59.00,65.30
69.00,71.00,97.00,83.40
44.00,64.00,41.00,46.50
85.00,97.00,86.00,87.90
71.00,42.00,87.00,73.20
72.00,85.00,62.00,69.60
55.00,53.00,68.00,61.10
76.00,93.00,92.00,87.40
77.00,93.00,42.00,62.70
54.00,76.00,46.00,54.40
67.00,96.00,40.00,59.30
41.00,91.00,89.00,75.00
59.00,70.00,81.00,72.20
59.00,43.00,88.00,70.30
51.00,71.00,48.00,53.50
51.00,63.00,58.00,56.90
80.00,60.00,76.00,74.00
78.00,62.00,65.00,68.30
87.00,87.00,77.00,82.00
84.00,81.00,79.00,80.90
63.00,56.00,83.00,71.60
76.00,43.00,48.00,55.40
73.00,91.00,62.00,71.10
80.00,58.00,88.00,79.60
74.00,45.00,89.00,75.70
98.00,53.00,62.00,71.00
84.00,83.00,69.00,76.30
85.00,88.00,89.00,87.60
78.00,84.00,97.00,88.70
66.00,57.00,91.00,76.70
76.00,60.00,94.00,81.80
41.00,58.00,68.00,57.90
63.00,44.00,48.00,51.70
46.00,78.00,74.00,66.40
91.00,43.00,90.00,80.90
59.00,66.00,65.00,63.40
53.00,48.00,62.00,56.50
63.00,93.00,92.00,83.50
93.00,87.00,42.00,66.30
92.00,73.00,82.00,83.20
80.00,85.00,92.00,87.00
77.00,47.00,70.00,67.50
78.00,42.00,49.00,56.30
85.00,50.00,89.00,80.00
64.00,41.00,95.00,74.90
50.00,72.00,81.00,69.90
81.00,44.00,61.00,63.60
95.00,95.00,50.00,72.50
78.00,47.00,58.00,61.80
96.00,98.00,61.00,78.90
85.00,82.00,59.00,71.40
48.00,77.00,95.00,77.30
68.00,96.00,90.00,84.60
56.00,84.00,52.00,59.60
97.00,61.00,82.00,82.30
84.00,41.00,66.00,66.40
75.00,52.00,80.00,72.90
49.00,64.00,93.00,74.00
53.00,72.00,84.00,72.30
64.00,57.00,42.00,51.60
83.00,89.00,76.00,80.70
80.00,81.00,50.00,65.20
52.00,69.00,81.00,69.90
72.00,76.00,79.00,76.30
56.00,43.00,72.00,61.40
86.00,83.00,77.00,80.90
71.00,49.00,52.00,57.10
96.00,70.00,85.00,85.30
97.00,66.00,97.00,90.80
76.00,89.00,58.00,69.60
48.00,52.00,56.00,52.80
57.00,57.00,41.00,49.00
95.00,70.00,87.00,86.00
63.00,62.00,85.00,73.80
88.00,63.00,86.00,82.00
78.00,91.00,62.00,72.60
41.00,61.00,90.00,69.50
76.00,60.00,80.00,74.80
41.00,50.00,76.00,60.30
76.00,84.00,96.00,87.60
76.00,75.00,76.00,75.80
58.00,47.00,57.00,55.30
57.00,58.00,98.00,77.70
71.00,46.00,64.00,62.50
64.00,64.00,91.00,77.50
71.00,54.00,79.00,71.60
65.00,66.00,84.00,74.70
40.00,65.00,97.00,73.50
65.00,90.00,92.00,83.50
73.00,75.00,51.00,62.40
59.00,96.00,77.00,75.40
86.00,57.00,66.00,70.20
53.00,62.00,50.00,53.30
98.00,48.00,74.00,76.00
88.00,57.00,71.00,73.30
92.00,63.00,98.00,89.20
97.00,72.00,43.00,65.00
89.00,56.00,71.00,73.40
77.00,41.00,57.00,59.80
87.00,79.00,94.00,88.90
91.00,98.00,41.00,67.40
51.00,51.00,92.00,71.50
45.00,66.00,60.00,56.70
90.00,50.00,86.00,80.00
50.00,90.00,57.00,61.50
45.00,72.00,57.00,56.40
54.00,95.00,70.00,70.20
45.00,92.00,83.00,73.40
71.00,56.00,97.00,81.00
59.00,81.00,82.00,74.90
59.00,79.00,80.00,73.50
58.00,45.00,40.00,46.40
61.00,48.00,92.00,73.90
61.00,77.00,42.00,54.70
40.00,89.00,56.00,57.80
44.00,58.00,82.00,65.80
52.00,91.00,92.00,79.80
50.00,82.00,50.00,56.40
88.00,78.00,52.00,68.00
80.00,65.00,60.00,67.00
55.00,89.00,77.00,72.80
98.00,98.00,98.00,98.00
80.00,94.00,52.00,68.80
50.00,88.00,44.00,54.60
50.00,64.00,86.00,70.80
54.00,54.00,60.00,57.00
89.00,61.00,91.00,84.40
40.00,48.00,81.00,62.10
54.00,54.00,94.00,74.00
43.00,71.00,45.00,49.60
93.00,81.00,91.00,89.60
59.00,75.00,93.00,79.20
74.00,67.00,63.00,67.10
61.00,56.00,94.00,76.50
82.00,85.00,55.00,69.10
62.00,92.00,94.00,84.00
41.00,56.00,83.00,65.00
40.00,96.00,56.00,59.20
63.00,50.00,42.00,49.90
59.00,89.00,49.00,60.00
95.00,87.00,93.00,92.40
42.00,44.00,79.00,60.90
81.00,98.00,65.00,76.40
63.00,76.00,47.00,57.60
71.00,40.00,92.00,75.30
89.00,97.00,41.00,66.60
50.00,44.00,96.00,71.80
64.00,47.00,54.00,55.60
49.00,81.00,46.00,53.90
40.00,61.00,92.00,70.20
62.00,57.00,97.00,78.50
93.00,97.00,57.00,75.80
45.00,73.00,54.00,55.10
78.00,94.00,56.00,70.20
40.00,88.00,84.00,71.60
91.00,55.00,75.00,75.80
54.00,65.00,69.00,63.70
50.00,90.00,76.00,71.00
57.00,79.00,62.00,63.90
70.00,96.00,84.00,82.20
44.00,45.00,53.00,48.70
86.00,57.00,86.00,80.20
94.00,76.00,92.00,89.40
73.00,62.00,75.00,71.80
51.00,97.00,43.00,56.20
98.00,86.00,57.00,75.10
86.00,48.00,96.00,83.40
74.00,83.00,53.00,65.30
83.00,85.00,88.00,85.90
71.00,55.00,45.00,54.80
51.00,53.00,50.00,50.90
42.00,68.00,55.00,53.70
44.00,78.00,66.00,61.80
46.00,55.00,93.00,71.30
82.00,84.00,81.00,81.90
40.00,56.00,43.00,44.70
73.00,96.00,40.00,61.10
51.00,58.00,69.00,61.40
86.00,48.00,90.00,80.40
57.00,90.00,79.00,74.60
83.00,43.00,75.00,71.00
64.00,75.00,56.00,62.20
55.00,43.00,68.00,59.10
48.00,53.00,70.00,60.00
74.00,53.00,63.00,64.30
42.00,82.00,95.00,76.50
71.00,79.00,82.00,78.10
68.00,95.00,67.00,72.90
65.00,51.00,44.00,51.70
91.00,63.00,96.00,87.90
66.00,67.00,78.00,72.20
75.00,71.00,57.00,65.20
53.00,91.00,80.00,74.10
98.00,84.00,67.00,79.70
70.00,79.00,45.00,59.30
98.00,60.00,49.00,65.90
86.00,72.00,44.00,62.20
61.00,69.00,98.00,81.10
45.00,68.00,72.00,63.10
44.00,67.00,54.00,53.60
74.00,90.00,65.00,72.70
49.00,95.00,40.00,53.70
78.00,46.00,91.00,78.10
96.00,96.00,56.00,76.00
64.00,68.00,69.00,67.30
60.00,59.00,76.00,67.80
73.00,59.00,71.00,69.20
91.00,63.00,72.00,75.90
76.00,40.00,79.00,70.30
98.00,89.00,83.00,88.70
52.00,66.00,95.00,76.30
58.00,56.00,45.00,51.10
75.00,73.00,67.00,70.60
83.00,76.00,70.00,75.10
48.00,96.00,90.00,78.60
97.00,59.00,50.00,65.90
66.00,63.00,94.00,79.40
66.00,46.00,62.00,60.00
73.00,90.00,68.00,73.90
84.00,46.00,41.00,54.90
55.00,50.00,71.00,62.00
42.00,74.00,77.00,65.90
47.00,55.00,54.00,52.10
91.00,93.00,49.00,70.40
70.00,50.00,58.00,60.00
79.00,49.00,62.00,64.50
44.00,53.00,66.00,56.80
74.00,52.00,54.00,59.60
48.00,90.00,76.00,70.40
82.00,52.00,65.00,67.50
47.00,52.00,80.00,64.50
78.00,73.00,49.00,62.50
75.00,97.00,61.00,72.40
75.00,41.00,87.00,74.20
66.00,93.00,56.00,66.40
68.00,41.00,77.00,67.10
93.00,72.00,60.00,72.30
63.00,88.00,98.00,85.50
60.00,50.00,72.00,64.00
64.00,92.00,69.00,72.10
54.00,43.00,60.00,54.80
91.00,95.00,52.00,72.30
98.00,78.00,62.00,76.00
73.00,41.00,85.00,72.60
90.00,43.00,67.00,69.10
50.00,68.00,98.00,77.60
83.00,66.00,82.00,79.10
73.00,79.00,81.00,78.20
85.00,67.00,90.00,83.90
60.00,93.00,71.00,72.10
48.00,76.00,83.00,71.10
73.00,81.00,46.00,61.10
44.00,41.00,60.00,51.40
55.00,82.00,44.00,54.90
